"Goal"," Target"," Indicator"," SeriesCode"," SeriesDescription"," GeoAreaCode"," GeoAreaName"," TimePeriod"," Value"," Time_Detail"," UpperBound"," LowerBound"," BasePeriod"," Source"," FootNote"," Units"," Nature","Country"," [Age]","[Cities]","[Disability status]","[Education level]","[Freq]","[Hazard type]","[IHR Capacity]","[Level/Status]","[Location]","[Migratory status]","[Mode of transportation]","[Name of international agreement]","[Name of international institution]","[Name of non-communicable disease]","[Policy Domains]","[Quantile]","[Reporting Type]","[Sex]","[Tariff regime (status)]","[Type of facilities]","[Type of mobile technology]","[Type of occupation]","[Type of product]","[Type of skill]","[Type of speed]"
"1","1.4","1.4.1","SP_ACS_BSRVH2O","Proportion of population using basic drinking water services, by location (%)","752","Sweden","2016","100","2016",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVH2O","Proportion of population using basic drinking water services, by location (%)","752","Sweden","2017","100","2017",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVH2O","Proportion of population using basic drinking water services, by location (%)","752","Sweden","2017","100","2017",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVH2O","Proportion of population using basic drinking water services, by location (%)","752","Sweden","2017","100","2017",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2000","99.65","2000",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2000","99.25","2000",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2000","99.3139","2000",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2001","99.65","2001",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2001","99.31371","2001",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2001","99.25","2001",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2002","99.65","2002",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2002","99.31347","2002",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2002","99.25","2002",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2003","99.25","2003",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2003","99.31322","2003",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2003","99.65","2003",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2004","99.25","2004",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2004","99.65","2004",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2004","99.31297","2004",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2005","99.65","2005",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2005","99.31272","2005",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2005","99.25","2005",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2006","99.65","2006",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2006","99.31228","2006",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2006","99.25","2006",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2007","99.65","2007",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2007","99.31165","2007",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2007","99.25","2007",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2008","99.65","2008",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2008","99.25","2008",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2008","99.31101","2008",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2009","99.65","2009",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2009","99.31039","2009",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2009","99.25","2009",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2010","99.65","2010",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2010","99.30978","2010",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2010","99.25","2010",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2011","99.65","2011",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2011","99.30881","2011",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2011","99.25","2011",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2012","99.24996","2012",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2012","99.64994","2012",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2012","99.30748","2012",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2013","99.64892","2013",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2013","99.30504","2013",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2013","99.24877","2013",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2014","99.64791","2014",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2014","99.24757","2014",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2014","99.30263","2014",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2015","99.30024","2015",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2015","99.24638","2015",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2015","99.64689","2015",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2016","99.64588","2016",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2016","99.29786","2016",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2016","99.24518","2016",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2017","99.64487","2017",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2017","99.29552","2017",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"1","1.4","1.4.1","SP_ACS_BSRVSAN","Proportion of population using basic sanitation services, by location (%)","752","Sweden","2017","99.24399","2017",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"1","1.5","1.5.2","VC_DSR_GDPLS","Direct economic loss attributed to disasters (current United States dollars)","752","Sweden","2018","709766478.77603","2018",,,,"United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).","CU_USD","NA","",,,,,,,,,,,,,,,,,"G",,,,,,,,
"1","1.5","1.5.3","SG_DSR_LGRGSR","Score of adoption and implementation of national DRR strategies in line with the Sendai Framework","752","Sweden","2015","0","2015",,,,"Sendai Framework Monitoring System as provided by designated national focal points (2019)","Some of the data has not followed an official validation process and may be subject to revision at a later date.”","INDEX","C","",,,,,,,,,,,,,,,,,"G",,,,,,,,
